Region,State,County,RC Code,RC Name,Secession,Unity,Unmarked,Invalid
South,Western Equatoria,Mundri East,810017,Buagi primary school,1062,0,1,4
South,Western Equatoria,Mundri East,810018,Mideh primary school,1657,0,0,3
South,Western Equatoria,Mundri East,810019,Witto primary school,1203,0,0,0
South,Central Equatoria,Terekeka,901001,Tali Centre,3010,0,0,0
South,Central Equatoria,Terekeka,901002,Mokido Primary School,674,0,0,0
South,Central Equatoria,Terekeka,901003,Dari centre,511,0,0,0
South,Central Equatoria,Terekeka,901004,Pagara Boma Centre,701,0,0,0
South,Central Equatoria,Terekeka,901005,Mijiki / Golo Centre Tali,769,0,0,0
South,Central Equatoria,Terekeka,901006,Kirotnyumbo/Tapari centre,804,0,0,0
South,Central Equatoria,Terekeka,901007,Atiit Centre Tali Terekeke,960,5,3,12
South,Central Equatoria,Terekeka,901008,Kiu-Tali Payam,652,1,0,0
South,Central Equatoria,Terekeka,901009,Logora centre,2018,0,0,3
South,Central Equatoria,Terekeka,901010,Kutunawoko,2612,0,0,0
South,Central Equatoria,Terekeka,901011,Bura,1185,0,0,0
South,Central Equatoria,Terekeka,901012,Korsomba,977,0,0,1
South,Central Equatoria,Terekeka,901013,Gemeiza centre,1338,0,0,0
South,Central Equatoria,Terekeka,901014,Buka West Gemeiza Payam,914,0,0,1
South,Central Equatoria,Terekeka,901015,Nguak One Centre (Mangala),1028,0,0,0
South,Central Equatoria,Terekeka,901016,Yeki centre,946,1,0,2
South,Central Equatoria,Terekeka,901017,Kowari centre,778,0,0,0
South,Central Equatoria,Terekeka,901018,Rejong Payam Centre,812,0,0,0
South,Central Equatoria,Terekeka,901019,Langi RC,522,1,0,0
South,Central Equatoria,Terekeka,901020,Muni Primary School,1928,0,0,4
South,Central Equatoria,Terekeka,901021,Koka centre,914,1,0,0
South,Central Equatoria,Terekeka,901022,Muduk centre,1852,0,0,1
South,Central Equatoria,Terekeka,901023,Doggi,779,0,0,1
South,Central Equatoria,Terekeka,901024,Tombek,668,4,1,3
South,Central Equatoria,Terekeka,901025,Wudu Bori,937,0,0,0
South,Central Equatoria,Terekeka,901026,Maridi,1412,0,0,8
South,Central Equatoria,Terekeka,901027,Nyori centre,1728,0,0,1
South,Central Equatoria,Terekeka,901028,Kuda,727,3,0,10
South,Central Equatoria,Terekeka,901029,Terekeke Payam,4167,9,9,12
South,Central Equatoria,Terekeka,901030,Koggi/Yari,2006,0,0,1
South,Central Equatoria,Terekeka,901031,Gondi,1142,0,0,0
South,Central Equatoria,Terekeka,901032,Nyikabur centre,1436,0,0,0
South,Central Equatoria,Terekeka,901033,Tindilo Centre,660,1,1,6
South,Central Equatoria,Terekeka,901034,Bureny Centre,438,0,0,0
South,Central Equatoria,Terekeka,901035,Mundari Bura/Gora,875,1,0,1
South,Central Equatoria,Terekeka,901036,Gworonga (Wongo Centre North East Of Tindilo Payam T/C Tindilo),273,0,0,0
South,Central Equatoria,Juba,902001,Home and Away,5801,59,34,28
South,Central Equatoria,Juba,902002,Juba Commercial Secondary School,3857,85,0,13
South,Central Equatoria,Juba,902003,Hai Sujun Clinic,4162,140,19,11
South,Central Equatoria,Juba,902004,Hai Jalaba Primary School,4916,99,24,13
South,Central Equatoria,Juba,902005,Primary School CMS Juba,1755,48,3,5
South,Central Equatoria,Juba,902006,Hai Malakal Primary School,1809,75,4,8
South,Central Equatoria,Juba,902007,Sadaka Primary School,3197,97,9,6
South,Central Equatoria,Juba,902008,Nimbra Talata Youth Centre,2029,78,7,3
South,Central Equatoria,Juba,902009,University of Juba,5454,115,30,75
South,Central Equatoria,Juba,902010,Juba Nabari Primary School,4476,87,13,5
South,Central Equatoria,Juba,902011,Dr John Garang's Mausoleum,11316,86,26,13
South,Central Equatoria,Juba,902012,Atlabara Primary School,3350,69,15,11
South,Central Equatoria,Juba,902013,Malikia Center,3374,406,17,25
South,Central Equatoria,Juba,902014,Hai Kosti (Kator Sub-Office),3615,155,12,13
South,Central Equatoria,Juba,902015,Kator West / Suk Sita,3221,134,37,30
South,Central Equatoria,Juba,902016,Kator B Court,3675,103,18,10
South,Central Equatoria,Juba,902017,Lologo North Presbyterian,5445,89,21,35
South,Central Equatoria,Juba,902018,Lologo Centre (Market),4657,56,33,33
South,Central Equatoria,Juba,902019,Suk Jebel (Kator),7235,88,3,7
South,Central Equatoria,Juba,902020,St. Bakhita Primary School Kotor,4983,51,11,8
South,Central Equatoria,Juba,902021,Hai Kuweit 1st Bakita Primary School,2976,59,10,28
South,Central Equatoria,Juba,902022,ECS/ Holyspirit Church Munuki,4631,53,15,4
South,Central Equatoria,Juba,902023,St. Kizito Primary School,3707,56,20,4
South,Central Equatoria,Juba,902024,Munuiki BK C Police Post,4659,74,30,14
South,Central Equatoria,Juba,902025,Gudele Market,2136,51,5,6
South,Central Equatoria,Juba,902026,Suk Hajer / Mouna North,3289,96,18,5
South,Central Equatoria,Juba,902027,Mouna  South Korok,4885,108,25,28
South,Central Equatoria,Juba,902028,Nyokuron Market,3835,165,30,21
South,Central Equatoria,Juba,902029,Simarri Upper Co. Munuki,3196,77,11,11
South,Central Equatoria,Juba,902030,Hai Jebel Suk,4022,81,15,18
South,Central Equatoria,Juba,902031,Samuel AbJohn Primary School,3153,51,18,10
South,Central Equatoria,Juba,902032,ECS  Nan Lo Ni Church,3588,51,16,14
South,Central Equatoria,Juba,902033,Gudele B 8 AIC,4794,104,27,28
South,Central Equatoria,Juba,902034,Munuki BK A Suk Malish,2324,43,14,14
South,Central Equatoria,Juba,902035,Market Rokon Centre,501,5,2,2
South,Central Equatoria,Juba,902036,Tokotulu Rokon Payam,253,0,0,0
South,Central Equatoria,Juba,902037,Kuggi Boma,360,0,0,0
South,Central Equatoria,Juba,902038,Mirikiyu,755,0,0,0
South,Central Equatoria,Juba,902039,Lokliri Primary School (Lokiliri),720,2,3,1
South,Central Equatoria,Juba,902040,Kudwo Kuraangereb,122,0,0,0
South,Central Equatoria,Juba,902041,Nesitu,713,9,0,14
South,Central Equatoria,Juba,902042,Ngerjebi / Lokliri Primary School,626,8,2,1
South,Central Equatoria,Juba,902043,Aru Junction,1281,13,2,9
South,Central Equatoria,Juba,902044,Mojiki Primary School (Dollo),257,0,0,0
South,Central Equatoria,Juba,902045,Dollo Payam HQ,767,0,0,0
South,Central Equatoria,Juba,902046,Roja Primary School / Boma,179,1,0,3
South,Central Equatoria,Juba,902047,Kuda Dola,2295,0,0,4
South,Central Equatoria,Juba,902048,Sirimon Boma HQ,491,5,3,7
South,Central Equatoria,Juba,902049,Gumbiri Boma HQ,240,2,1,5
South,Central Equatoria,Juba,902050,Tijor Boma,665,0,0,5
South,Central Equatoria,Juba,902051,Liggi Boma (PHCU),816,0,0,0
South,Central Equatoria,Juba,902052,Nyarjua Boma HQ,245,0,0,0
South,Central Equatoria,Juba,902053,Buku Boma / Tijor Payam,487,0,0,0
South,Central Equatoria,Juba,902054,Bilpam,11820,36,21,19
South,Central Equatoria,Juba,902055,Luri Rokwe Catholic Church,3085,17,0,3
South,Central Equatoria,Juba,902056,Guriyi Health Centre,3167,60,22,12
South,Central Equatoria,Juba,902057,Kwerjik Lurli A (Primary School),2607,0,0,2
South,Central Equatoria,Juba,902058,Kwerjik Lurli B (Primary School),957,0,0,0
South,Central Equatoria,Juba,902059,Molubor Primary School,579,4,0,0
South,Central Equatoria,Juba,902060,Peiti Primary School,1097,0,3,0
South,Central Equatoria,Juba,902061,Tendere Catholic Church,167,5,1,2
South,Central Equatoria,Juba,902062,Joppa Primary School,3743,5,0,34
South,Central Equatoria,Juba,902063,Robur Market,2457,52,22,4
South,Central Equatoria,Juba,902064,Bukinyang Boma HQ,504,4,1,1
South,Central Equatoria,Juba,902065,Mogiri Boma Primary School,2600,3,1,2
South,Central Equatoria,Juba,902066,Mangalla Payam HQ,1453,18,1,5
South,Central Equatoria,Juba,902067,Radolo Boma,525,21,3,7
South,Central Equatoria,Juba,902068,Mononyik Primary School,1019,8,2,3
South,Central Equatoria,Juba,902069,Kango Boma (Catholic Church),682,1,1,0
South,Central Equatoria,Juba,902070,Mori Boma (Primary School),351,0,14,2
South,Central Equatoria,Juba,902071,Logomari Boma Center,334,0,0,0
South,Central Equatoria,Juba,902072,Ganji Payam HQ,339,0,0,1
South,Central Equatoria,Juba,902073,Kuli Papa,248,5,1,0
South,Central Equatoria,Juba,902074,Koggi - Kagwada,101,0,0,1
South,Central Equatoria,Juba,902075,Yenderu Kagwada Center,65,0,0,0
South,Central Equatoria,Juba,902076,Lirya Payam (Market),804,0,0,2
South,Central Equatoria,Juba,902077,Illyangari Boma Center,160,0,0,0
South,Central Equatoria,Juba,902078,Ngulere Primary School,262,0,1,1
South,Central Equatoria,Juba,902079,Nangala CDF Office,190,3,2,0
South,Central Equatoria,Juba,902080,Langabu Boma Center,425,0,0,2
South,Central Equatoria,Juba,902081,Gumbo Payam HQ,4617,44,8,9
South,Central Equatoria,Juba,902082,Rejaf East Catholic Church,1131,13,5,4
South,Central Equatoria,Juba,902083,Rejaf West Catholic Church,2136,5,2,20
South,Central Equatoria,Juba,902084,Somba Centre,1126,23,8,13
South,Central Equatoria,Juba,902085,Jebel Kujur Yei Road,3215,55,28,27
South,Central Equatoria,Juba,902086,Karpeto / Kewana,842,0,2,0
South,Central Equatoria,Juba,902087,Morsak,224,1,0,1
South,Central Equatoria,Juba,902088,Sindiru Primary School,204,0,0,0
South,Central Equatoria,Juba,902089,Lobonok Payam HQ Center,551,1,0,4
South,Central Equatoria,Juba,902090,Yapa Basic School,675,4,0,0
South,Central Equatoria,Juba,902091,Kit One Market,621,2,0,4
South,Central Equatoria,Juba,902092,Kworijik Bungu,226,2,0,0
South,Central Equatoria,Juba,902093,Yeno Keji Bungu Boma,248,1,0,1
South,Central Equatoria,Juba,902094,Belle Centre,210,1,0,2
South,Central Equatoria,Juba,902095,Wonduruba,1344,6,0,11
South,Central Equatoria,Juba,902096,Gumba,390,0,0,0
South,Central Equatoria,Juba,902097,Quini Centre,531,0,0,0
South,Central Equatoria,Juba,902098,Katigiri,628,0,2,0
South,Central Equatoria,Juba,902099,Mengelle,401,1,0,5
South,Central Equatoria,Juba,902100,Juba Prison Centre,662,15,6,2
South,Central Equatoria,Lainya,903001,Yonduru Primary School,1040,1,6,2
South,Central Equatoria,Lainya,903002,Mukaya Payam HQ,1133,8,7,3
South,Central Equatoria,Lainya,903003,Komoyi,1081,0,0,3
South,Central Equatoria,Lainya,903004,Soka,223,0,0,0
South,Central Equatoria,Lainya,903005,Dakuni,316,0,0,0
South,Central Equatoria,Lainya,903006,Loka West Primary School,1593,9,6,21
South,Central Equatoria,Lainya,903007,Lomilikin,487,2,0,1
South,Central Equatoria,Lainya,903008,Kenyi Primary School,1304,2,0,0
South,Central Equatoria,Lainya,903009,Limbe Boma HQ,1000,2,0,11
South,Central Equatoria,Lainya,903010,Mankaru Centre,267,0,0,0
South,Central Equatoria,Lainya,903011,Lyalyru-CEC,1103,10,5,1
South,Central Equatoria,Lainya,903012,Lyalyu,1350,7,3,7
South,Central Equatoria,Lainya,903013,Moje,417,1,0,0
South,Central Equatoria,Lainya,903014,Lainya Main Market,2525,22,10,3
South,Central Equatoria,Lainya,903015,Logwili,3171,3,3,8
South,Central Equatoria,Lainya,903016,Bereka Primary School,1807,3,0,2
South,Central Equatoria,Lainya,903017,Dongoro Primary School,399,0,0,0
South,Central Equatoria,Lainya,903018,Limuro Primary School,811,2,1,1
South,Central Equatoria,Lainya,903019,Wuji Payam HQ,569,1,1,5
South,Central Equatoria,Lainya,903020,Koyoki Primary School - Wuji,469,0,0,1
South,Central Equatoria,Lainya,903021,Kuper Primary School,932,7,10,14
South,Central Equatoria,Lainya,903022,Bori Primary School,682,10,3,1
South,Central Equatoria,Lainya,903023,Jamarad Kuperea HQ (Trading Centre),282,1,1,7
South,Central Equatoria,Lainya,903024,Mundu Boma HQ,549,3,6,6
South,Central Equatoria,Lainya,903025,Korobe (Kupera),439,1,0,0
South,Central Equatoria,Yei,904001,Pisa Primary School,546,4,2,2
South,Central Equatoria,Yei,904002,Kirikwa Primary School,583,2,5,4
South,Central Equatoria,Yei,904003,Mitika Open Market,1160,12,13,7
South,Central Equatoria,Yei,904004,Mitika ECS Church,453,2,3,1
South,Central Equatoria,Yei,904005,Lasu Primary School,1692,14,13,9
South,Central Equatoria,Yei,904006,Nyori Primary School,926,28,8,4
South,Central Equatoria,Yei,904007,Libgog Primary School,1078,3,4,2
South,Central Equatoria,Yei,904008,Makpaku,301,4,2,0
South,Central Equatoria,Yei,904009,Makaraka,86,0,1,0
South,Central Equatoria,Yei,904010,Bandame,431,5,0,1
South,Central Equatoria,Yei,904011,Kuluku,129,0,0,0
South,Central Equatoria,Yei,904012,Amida,245,3,0,0
South,Central Equatoria,Yei,904013,Gali,324,0,0,4
South,Central Equatoria,Yei,904014,Larumba Referendum Centre,87,0,0,0
South,Central Equatoria,Yei,904015,Kundru,333,3,2,4
South,Central Equatoria,Yei,904016,Tore centre,1398,2,4,17
South,Central Equatoria,Yei,904017,Mukpara,508,1,3,0
South,Central Equatoria,Yei,904018,Angebi Tore Baka,100,0,0,0
South,Central Equatoria,Yei,904019,Ras-olo Centre,320,1,1,0
South,Central Equatoria,Yei,904020,Ombasi Trading Centre,2457,9,6,5
South,Central Equatoria,Yei,904021,Kejiko Trading Centre,1066,14,6,0
South,Central Equatoria,Yei,904022,Senema Centre,814,2,0,0
South,Central Equatoria,Yei,904023,Mongo Primary School,1477,4,3,0
South,Central Equatoria,Yei,904024,Goja Primary School,885,5,2,5
South,Central Equatoria,Yei,904025,Morsah Primary School,635,5,1,0
South,Central Equatoria,Yei,904026,Kagulu Center,1319,4,6,2
South,Central Equatoria,Yei,904027,Abegi Center,606,2,4,0
South,Central Equatoria,Yei,904028,Rubeke Center,781,6,4,5
South,Central Equatoria,Yei,904029,Lomilili HQ,554,2,4,0
South,Central Equatoria,Yei,904030,Logo 1 Primary School,449,2,0,1
South,Central Equatoria,Yei,904031,Sudan Pentecostal Church (Lomuku - Kanoro Primary School Yei Town),5945,53,30,21
South,Central Equatoria,Yei,904032,Nyongwe Primary School,4065,41,23,17
South,Central Equatoria,Yei,904033,Hai Tharwa Comboni Church,3827,56,31,5
South,Central Equatoria,Yei,904034,Lutaya Primary School,2848,22,38,15
South,Central Equatoria,Yei,904035,Sopiri (T.T.C. Area Yei Town),2772,27,14,12
South,Central Equatoria,Yei,904036,Christ the King Center,4092,56,43,21
South,Central Equatoria,Yei,904037,Bross and Company (Equatoria College Senior Secondry School - Hai Mahad Yei Town),4385,56,41,26
South,Central Equatoria,Yei,904038,Yei Day Secondary School,4989,88,45,14
South,Central Equatoria,Yei,904039,Lizria (Logobero Centre),4941,47,40,10
South,Central Equatoria,Yei,904040,Jonsuk Center,2512,33,18,10
South,Central Equatoria,Yei,904041,Ronyi Seventh Day Adventist,3840,52,29,29
South,Central Equatoria,Yei,904042,Peremasu Primary School,938,5,7,22
South,Central Equatoria,Yei,904043,African Inland Church (Gimunu Primary School Gimunu),3670,46,14,7
South,Central Equatoria,Yei,904044,Marakonye Primary School,1907,13,10,8
South,Central Equatoria,Yei,904045,Pakula Primary School (Pokula Center  Pokula),1024,24,6,25
South,Central Equatoria,Yei,904046,Minyori Boma,572,5,1,4
South,Central Equatoria,Yei,904047,Alero Primary School,664,9,0,1
South,Central Equatoria,Yei,904048,Payawa Primary School,765,13,13,3
South,Central Equatoria,Yei,904049,Hayawa Trading Centre (Payawa Trading Center Payawa),909,8,5,0
South,Central Equatoria,Yei,904050,Longamere Primary School,962,10,0,5
South,Central Equatoria,Yei,904051,Wadupe Trading Centre / Church,716,2,2,1
South,Central Equatoria,Yei,904052,Udukori Primary School,624,1,0,1
South,Central Equatoria,Yei,904053,Mugwo Payam HQ,843,14,8,7
South,Central Equatoria,Yei,904054,Yari Primary School,1060,12,10,6
South,Central Equatoria,Yei,904055,Liggi Pentecostal Church,502,3,0,1
South,Central Equatoria,Yei,904056,Bekajo Primary School,448,0,0,4
South,Central Equatoria,Yei,904057,Mondu-Mude Health Centre,678,1,0,1
South,Central Equatoria,Yei,904058,Jombu Primary School,932,0,0,8
South,Central Equatoria,Morobo,905001,Girili Boma HQ,1251,11,2,8
South,Central Equatoria,Morobo,905002,Nyori 2 Community Centre  (Nyoriii Community Centre Girili),535,1,0,1
South,Central Equatoria,Morobo,905003,Injili County HQ,914,5,3,2
South,Central Equatoria,Morobo,905004,Morobo ECS Church,1120,11,3,0
South,Central Equatoria,Morobo,905005,Savannah Women's Centre,1761,12,13,1
South,Central Equatoria,Morobo,905006,Pabanga Primary School,516,2,0,6
South,Central Equatoria,Morobo,905007,Kendila Primary School,1004,4,2,1
South,Central Equatoria,Morobo,905008,Kilikili HQ,1647,9,13,17
South,Central Equatoria,Morobo,905009,Alipa Pentecostal Church,1516,1,0,0
South,Central Equatoria,Morobo,905010,Ezra Petrol Station,2735,6,0,30
South,Central Equatoria,Morobo,905011,Kaya Boma HQ,3210,2,0,5
South,Central Equatoria,Morobo,905012,Kaya Primary School,2659,7,2,39
South,Central Equatoria,Morobo,905013,Tororo Community Center,1889,10,0,2
South,Central Equatoria,Morobo,905014,Andabatiku Sub Boma Office,781,12,0,1
South,Central Equatoria,Morobo,905015,Liktolo Primary School,590,1,4,6
South,Central Equatoria,Morobo,905016,Kimba Boma HQ,921,2,1,0
South,Central Equatoria,Morobo,905017,Alikate Primary School,1831,18,8,5
South,Central Equatoria,Morobo,905018,Dublabe Community Center,665,2,1,6
South,Central Equatoria,Morobo,905019,Yondu Boma HQ,1328,0,0,11
South,Central Equatoria,Morobo,905020,Gborokorongo Community Center,392,1,0,1
South,Central Equatoria,Morobo,905021,Kodowa ECS Church,2444,2,0,14
South,Central Equatoria,Morobo,905022,Kendre Boma HQ,989,7,4,0
South,Central Equatoria,Morobo,905023,Paika Community Center,1584,3,5,0
South,Central Equatoria,Morobo,905024,Aragupa Community Center,752,3,0,0
South,Central Equatoria,Morobo,905025,Kembe Boma Center,1880,9,2,2
South,Central Equatoria,Morobo,905026,Yegufe Center,1399,10,4,2
South,Central Equatoria,Morobo,905027,Panyume Payam HQ,654,5,0,0
South,Central Equatoria,Morobo,905028,Ratakudi,326,1,0,2
South,Central Equatoria,Morobo,905029,Nyori 1 Community Centre,409,1,1,2
South,Central Equatoria,Morobo,905030,Lujulo Boma Headquarters,463,0,0,1
South,Central Equatoria,Morobo,905031,Yaribe Boma HQ,719,3,2,5
South,Central Equatoria,Morobo,905032,Aloto Boma Headquarter,709,2,0,2
South,Central Equatoria,Morobo,905033,Nyei Boma HQ,654,1,0,2
South,Central Equatoria,Morobo,905034,Uduko Trading Centre,1054,12,7,7
South,Central Equatoria,Morobo,905035,Geri Center,825,3,0,2
South,Central Equatoria,Kajokeji,906001,Morsak primary school,427,7,3,1
South,Central Equatoria,Kajokeji,906002,Kojokeji Teacher's College,708,0,0,0
South,Central Equatoria,Kajokeji,906003,Alusi Catholic Church,193,0,0,0
South,Central Equatoria,Kajokeji,906004,Kendri Primary School,339,1,0,0
South,Central Equatoria,Kajokeji,906005,Bondis SPC,156,1,0,0
South,Central Equatoria,Kajokeji,906006,Mangalotore Primary School,892,0,0,2
South,Central Equatoria,Kajokeji,906007,Mangaloti Primary School,201,0,0,0
South,Central Equatoria,Kajokeji,906008,Pure Primary School,1729,9,5,8
South,Central Equatoria,Kajokeji,906009,Kerwa Primary School,747,1,1,6
South,Central Equatoria,Kajokeji,906010,Lora,146,0,0,0
South,Central Equatoria,Kajokeji,906011,Andejo Primary School,1470,11,0,2
South,Central Equatoria,Kajokeji,906012,Ajio Primary School,565,0,0,2
South,Central Equatoria,Kajokeji,906013,Lorudung,235,0,0,0
South,Central Equatoria,Kajokeji,906014,Kala I,187,1,1,0
South,Central Equatoria,Kajokeji,906015,Kala II Primary School,198,1,0,0
South,Central Equatoria,Kajokeji,906016,Comboni Primary School,1712,5,13,8
South,Central Equatoria,Kajokeji,906017,Wudu Community Centre,2741,22,1,0
South,Central Equatoria,Kajokeji,906018,Logeli Primary School,553,2,2,0
South,Central Equatoria,Kajokeji,906019,Loopo Primary School,684,8,2,0
South,Central Equatoria,Kajokeji,906020,Logu Primary School,750,1,0,4
South,Central Equatoria,Kajokeji,906021,Somere Centre,1188,4,0,11
South,Central Equatoria,Kajokeji,906022,Kinyiba Girl's Primary School,788,2,0,0
South,Central Equatoria,Kajokeji,906023,Andasire Primary School,1232,1,0,0
South,Central Equatoria,Kajokeji,906024,Mekor,229,0,0,0
South,Central Equatoria,Kajokeji,906025,Jalimo Centre,1795,0,0,2
South,Central Equatoria,Kajokeji,906026,Koiba Primary Centre,1770,6,5,0
South,Central Equatoria,Kajokeji,906027,Ajira Primary School,286,1,0,1
South,Central Equatoria,Kajokeji,906028,Godo Centre,970,0,0,0
South,Central Equatoria,Kajokeji,906029,Kimu Trading Centre,1151,8,5,2
South,Central Equatoria,Kajokeji,906030,Meregug Primary School,575,1,0,2
South,Central Equatoria,Kajokeji,906031,Kigwo Primary School,389,0,1,0
South,Central Equatoria,Kajokeji,906032,Litoba Primary School,1456,4,2,7
South,Central Equatoria,Kajokeji,906033,Kiri Secondary School,1351,5,0,0
South,Central Equatoria,Kajokeji,906034,Leikor Vocational school,1878,4,0,15
South,Central Equatoria,Kajokeji,906035,Dwani Primary School,542,2,0,1
South,Central Equatoria,Kajokeji,906036,Lukura Primary School,1021,7,0,1
South,Central Equatoria,Kajokeji,906037,Sera Jale Primary School,1125,9,13,2
South,Central Equatoria,Kajokeji,906038,Kuduki Primary School,289,0,0,0
South,Central Equatoria,Kajokeji,906039,Limi Primary School,911,9,6,5
South,Central Equatoria,Kajokeji,906040,Pamoju Girls Senior Secondary School,1455,19,1,3
South,Central Equatoria,Kajokeji,906041,Tipere Primary School,592,2,4,0
South,Central Equatoria,Kajokeji,906042,Beliak RC,677,3,0,0
South,Central Equatoria,Kajokeji,906043,Kimu ECS Church,1637,13,9,3
South,Central Equatoria,Kajokeji,906044,Mondikolok Primary School,1047,4,0,0
South,Central Equatoria,Kajokeji,906045,Mogiri Primary School,561,5,0,1
South,Central Equatoria,Kajokeji,906046,Gungi Primary School,388,1,1,1
South,Central Equatoria,Kajokeji,906047,Longira Community Centre,1060,2,3,0
South,Central Equatoria,Kajokeji,906048,Bajur Primary School,330,4,1,0
